year,county,system,system_name,tvaas_composite,proficiency_rate,adm,number_of_schools,per_pupil_funding,pct_swd,pct_ed,pct_with_bachelors,crime_rate,median_home_sale_price
2016,Bledsoe,40,Bledsoe County,4,3.246490991901174,7.424165281042028,1.6094379124341003,9.22231834873559,3.104586678466073,3.8066624897703196,2.4849066497880004,3.1458749319837103,11.570250531589497
2016,Blount,50,Blount County,5,3.5085558999826545,9.24212969446559,2.995732273553991,9.129943434904154,2.5572273113676265,3.3843902633457743,3.202746442938317,3.8318969609488613,12.043553716032399
2016,Blount,51,Alcoa City,5,3.9627161197436642,7.530479995245536,1.3862943611198906,9.317588105717183,2.5877640352277083,3.462606009790799,3.202746442938317,3.8318969609488613,12.043553716032399
2016,Blount,52,Maryville City,5,4.048300623720694,8.507950610049305,1.9459101490553132,9.249262963772631,2.5572273113676265,2.9652730660692823,3.202746442938317,3.8318969609488613,12.043553716032399
2016,Bradley,60,Bradley County,5,3.634951112088381,9.17895289873455,2.8903717578961645,9.030292229017558,2.451005098112319,3.3877743613300146,3.1354942159291497,4.401093697391107,11.918390573078392
2016,Bradley,61,Cleveland City,4,3.481240089335692,8.57602797713713,2.1972245773362196,9.144702580195302,2.667228206581955,3.6788291182604347,3.1354942159291497,4.401093697391107,11.918390573078392
2016,Campbell,70,Campbell County,2,2.89591193827178,8.576593534697684,2.70805020110221,9.073076307305348,2.653241964607215,3.8877303128591016,2.5257286443082556,4.3010876921685295,11.694830268267841
2016,Cannon,80,Cannon County,1,3.169685580677429,7.553810852008231,1.9459101490553132,9.033483854613287,2.747270914255491,3.591817741270805,2.572612230207106,3.277899165317662,11.736069016284437
2016,Carroll,92,Hollow Rock-Bruceton,3,2.5494451709255714,6.455198563340122,0.6931471805599453,8.965845494750937,3.0819099697950434,3.835141961092188,2.8903717578961645,3.8185910606355935,11.191341840842766
2016,Carroll,93,Huntingdon Special School District,3,3.4531571205928664,7.068172000388042,1.0986122886681098,9.031512704436484,2.856470206220483,3.7471483622379123,2.8903717578961645,3.8185910606355935,11.191341840842766
2016,Carroll,94,McKenzie Special School District,1,3.4995332823830174,7.170119543449628,1.0986122886681098,8.969261948025606,2.772588722239781,3.716008121502189,2.8903717578961645,3.8185910606355935,11.191341840842766
2016,Carroll,95,South Carroll Special School District,5,3.169685580677429,5.808142489980444,0,9.118411469206174,2.5952547069568657,3.427514689979529,2.8903717578961645,3.8185910606355935,11.191341840842766
2016,Carroll,97,West Carroll Special School District,3,3.4404180948154366,6.792344427470809,1.0986122886681098,9.101183771407593,2.9806186357439426,3.7999735016195233,2.8903717578961645,3.8185910606355935,11.191341840842766
2016,Carter,100,Carter County,5,3.2068032436339315,8.54830418644129,2.70805020110221,9.156791905018508,2.8390784635086144,3.8308129500026027,2.803360380906535,3.923556241241819,11.617285480294472
2016,Carter,101,Elizabethton City,1,3.591817741270805,7.776535028185241,1.6094379124341003,9.18204377282107,2.797281334830153,3.5145260669691587,2.803360380906535,3.923556241241819,11.617285480294472
2016,Cheatham,110,Cheatham County,3,3.535145354171894,8.72518249495877,2.5649493574615367,9.114963189927257,2.797281334830153,3.4011973816621555,3.0349529867072724,4.104129862956897,11.982929094215963
2016,Chester,120,Chester County,5,3.487375077903208,7.938088726896952,1.791759469228055,8.960929844411254,2.3513752571634776,3.5263605246161616,2.9391619220655967,3.597860055726768,11.636469651061683
2016,Claiborne,130,Claiborne County,1,3.104586678466073,8.344029572407049,2.5649493574615367,9.173987542510384,2.6461747973841225,3.713572066704308,2.6946271807700692,3.872450230308323,11.676319011878665
2016,Clay,140,Clay County,5,3.2068032436339315,6.9363427358340495,1.3862943611198906,9.133794044834318,2.797281334830153,2.272125885509337,2.5494451709255714,3.4907333469730104,11.198214720130528
2016,Cocke,150,Cocke County,1,3.068052935133617,8.388905171114706,2.4849066497880004,9.160761396777117,2.791165107812717,3.8264651170664994,2.468099531471619,4.4275973362163406,11.691071650353702
2016,Coffee,160,Coffee County,3,3.3178157727231046,8.36264243156764,2.302585092994046,9.130279330801255,2.6390573296152584,3.586292865338835,2.970414465569701,4.399375273008495,11.728036844587175
2016,Coffee,161,Manchester City,3,-Inf,7.145196134997171,1.0986122886681098,9.347838885161817,2.995732273553991,3.6609942506244004,2.970414465569701,4.399375273008495,11.728036844587175
2016,Coffee,162,Tullahoma City,1,3.6189933266497696,8.112827478751374,1.9459101490553132,9.194840872929232,2.6946271807700692,3.4307561839036995,2.970414465569701,4.399375273008495,11.728036844587175
2016,Crockett,170,Crockett County,4,3.407841924380824,7.554858521040676,1.6094379124341003,9.033829898086958,-0.5108256237659907,3.5779478934066544,2.631888840136646,3.9678360702473587,11.286652020647091
2016,Cumberland,180,Cumberland County,1,3.6054978451748854,8.866299565855018,2.4849066497880004,9.041104818730592,2.803360380906535,1.916922612182061,2.772588722239781,4.10016094754354,11.870599909242044
2016,Davidson,190,Davidson County,1,3.139832617527748,11.2959627727311,5.099866427824199,9.369555349430488,2.5494451709255714,3.9871304779149512,3.706228092448549,4.857017805430656,12.310432660854417
2016,Decatur,200,Decatur County,1,3.0726933146901194,7.358193752733032,1.3862943611198906,9.08485651093096,2.954910279033736,3.591817741270805,2.533696813957432,3.9670792111762245,11.289781913656018
2016,DeKalb,210,DeKalb County,1,3.265759410767051,7.946971357693591,1.791759469228055,8.992806059426483,2.6946271807700692,3.6838669122903918,2.617395832834079,3.846096855311979,11.643953727376633
2016,Dickson,220,Dickson County,1,3.4436180975461075,8.994048295611075,2.70805020110221,9.055556158175316,2.797281334830153,3.456316680883235,2.740840023925201,4.4041549867468825,11.884489021402711
2016,Dyer,230,Dyer County,5,3.6888794541139363,8.228977643358313,2.0794415416798357,9.073225423220308,2.451005098112319,3.56953269648137,2.9601050959108397,4.672454932793688,11.59910316121128
2016,Dyer,231,Dyersburg City,4,3.708682081410116,7.8399193600125825,1.3862943611198906,9.22001343667187,2.714694743820879,3.9531649487593215,2.9601050959108397,4.672454932793688,11.59910316121128
2016,Fayette,240,Fayette County,1,2.667228206581955,8.063062911326792,1.9459101490553132,9.133599706555543,2.6878474937846906,4.05871738457895,3.1441522786722644,3.6197972929264925,12.235631447771718
2016,Fentress,250,Fentress County,5,3.6082115510464816,7.633853559681768,1.791759469228055,9.192715970622443,2.8213788864092133,3.910021002757473,2.451005098112319,3.663818023518565,11.407564949312402
2016,Franklin,260,Franklin County,1,3.332204510175204,8.579604451537634,2.3978952727983707,9.096365077662627,2.7788192719904172,3.462606009790799,3.0204248861443626,4.021415382199343,11.808531063217522
2016,Gibson,271,Humboldt City,1,2.163323025660538,6.915723448631314,1.0986122886681098,9.293734380838355,2.740840023925201,4.1713056033582285,3.0301337002713233,4.139795825126018,11.59910316121128
2016,Gibson,272,Milan,1,3.4995332823830174,7.546446273746024,1.0986122886681098,9.081961397106395,2.8678989020441064,3.2308043957334744,3.0301337002713233,4.139795825126018,11.59910316121128
2016,Gibson,273,Trenton Special School District,3,3.3638415951183864,7.142827401161621,1.0986122886681098,9.117534054889708,2.5416019934645457,3.624340932976365,3.0301337002713233,4.139795825126018,11.59910316121128
2016,Gibson,274,Bradford Special School District,4,3.7977338590260183,6.206575926724928,0.6931471805599453,9.188432129427303,2.7536607123542622,3.5553480614894135,3.0301337002713233,4.139795825126018,11.59910316121128
2016,Gibson,275,Gibson County Special School District,5,3.8110970868381857,8.266421472984554,2.1972245773362196,8.881044324803938,2.580216829592325,3.0106208860477417,3.0301337002713233,4.139795825126018,11.59910316121128
2016,Giles,280,Giles County,1,3.0726933146901194,8.248790733696413,2.0794415416798357,9.114743150979477,2.517696472610991,3.6938669956249757,2.760009940032921,4.027848570933736,11.502875129116727
2016,Grainger,290,Grainger County,5,3.100092288878234,8.144388865547622,2.1972245773362196,9.083097735039177,2.8390784635086144,1.547562508716013,2.424802725718295,3.671478939433769,11.86005499606543
2016,Greene,300,Greene County,5,3.487375077903208,8.792397742356906,2.772588722239781,9.033925337286297,2.89591193827178,3.5779478934066544,2.7536607123542622,4.155439661581911,11.610505793309093
2016,Greene,301,Greeneville City,2,3.7256934272366524,7.906178840394815,1.9459101490553132,9.300601462920923,2.8094026953624978,3.407841924380824,2.7536607123542622,4.155439661581911,11.610505793309093
2016,Grundy,310,Grundy County,2,2.8903717578961645,7.611347717403621,2.0794415416798357,9.12371437526349,2.9014215940827497,2.0541237336955462,2.33214389523559,4.118223836012044,11.396391648714276
2016,Hamblen,320,Hamblen County,5,3.676300671907076,9.203718495667296,2.8903717578961645,9.040346515870763,2.6100697927420065,3.822098297900159,2.772588722239781,4.48863636973214,11.76756768334381
2016,Hamilton,330,Hamilton County,2,3.202746442938317,10.653109580024053,4.3694478524670215,9.182794442546232,2.533696813957432,3.5751506887855933,3.4719664525503626,4.500920164614292,12.111761966058932
2016,Hancock,340,Hancock County,5,2.833213344056216,6.880384082186005,0.6931471805599453,9.1833801903934,3.0155349008501706,3.979681653901961,2.163323025660538,3.8439582745140166,11.19684391799675
2016,Hardeman,350,Hardeman County,1,2.954910279033736,8.173011311724972,2.1972245773362196,9.204342420172546,2.6946271807700692,3.742420221041966,2.341805806147327,4.100492292808335,11.349229372299439
2016,Hardin,360,Hardin County,3,3.292126286607793,8.128880142125638,1.9459101490553132,9.144531711219354,2.833213344056216,3.8437441646748516,2.533696813957432,4.390986376045354,11.608235644774552
2016,Hawkins,370,Hawkins County,5,3.3568971227655755,8.829958044235482,2.8903717578961645,9.133740065767386,2.772588722239781,3.676300671907076,2.5572273113676265,3.774598329516474,11.678439903447801
2016,Haywood,380,Haywood County,1,2.653241964607215,7.935229539816907,1.6094379124341003,9.172742341560864,2.6878474937846906,4.039536325727106,2.517696472610991,4.630252966355554,11.512425339928546
2016,Henderson,390,Henderson County,2,3.6609942506244004,8.242756345714477,2.1972245773362196,9.114137794103122,2.653241964607215,3.5234150143864045,2.772588722239781,4.284551613290046,11.396391648714276
2016,Henry,400,Henry County,5,3.8088822465086327,7.975564658495202,1.791759469228055,9.16567767806999,2.4849066497880004,3.5496173867804286,2.856470206220483,4.134526351854933,11.512925464970229
2016,Henry,401,Paris,1,4.163559631243574,7.416979621381154,1.0986122886681098,9.083710821038013,2.91235066461494,2.89591193827178,2.856470206220483,4.134526351854933,11.512925464970229
2016,Hickman,410,Hickman County,5,3.086486636822455,8.098946748943339,2.0794415416798357,9.158615405484266,2.9652730660692823,3.676300671907076,2.501435951739211,4.090336540824562,11.661345470088502
2016,Houston,420,Houston County,1,3.126760535960395,7.1569563646156364,1.6094379124341003,9.132119337381583,2.833213344056216,3.126760535960395,2.2192034840549946,3.4704124506836282,11.532728092266408
2016,Humphreys,430,Humphreys County,3,3.3568971227655755,7.932721027481948,1.9459101490553132,9.058167734532551,2.6741486494265287,3.3978584803966405,2.5416019934645457,3.9886136075898584,11.437662980469682
2016,Jackson,440,Jackson County,2,3.169685580677429,7.27931883541462,1.3862943611198906,9.140647255374837,2.9391619220655967,3.7932394694381792,2.1747517214841605,3.4061849231731944,11.33857207782545
2016,Jefferson,450,Jefferson County,5,3.520460802488973,8.862058677395472,2.4849066497880004,9.05458674144295,2.5494451709255714,3.6109179126442243,2.803360380906535,3.882594194737334,11.8490404949436
2016,Johnson,460,Johnson County,2,3.4210000089583352,7.597396320212795,1.9459101490553132,9.248531709350114,2.9391619220655967,3.7704594411063592,2.4595888418037104,3.9114228253561136,11.652687407345388
2016,Knox,470,Knox County,5,3.6712245188752153,10.947185965326783,4.51085950651685,9.11588682515703,2.653241964607215,3.3978584803966405,3.6506582412937387,4.336375289254793,12.034542649814417
2016,Lake,480,Lake County,1,1.0986122886681098,6.661854740545311,1.0986122886681098,9.34278867827441,3.077312260546414,4.147885329150131,2.028148247292285,3.408834808791367,10.85707406915398
2016,Lauderdale,490,Lauderdale County,1,3.1441522786722644,8.308199063206446,1.9459101490553132,9.127936545721367,2.8622008809294686,3.933784497209659,2.163323025660538,4.294287720365875,11.289781913656018
2016,Lawrence,500,Lawrence County,1,3.543853682063679,8.77940359789435,2.5649493574615367,9.024336042090544,2.5877640352277083,3.3250360206965914,2.5877640352277083,4.098336583491638,11.434963923500517
2016,Lewis,510,Lewis County,1,3.0007198150650303,7.451241684987676,1.3862943611198906,9.01679203000776,2.6878474937846906,3.6027767550605247,2.5494451709255714,4.328625857946767,11.600936342292941
2016,Lincoln,520,Lincoln County,5,3.655839600035736,8.236420527265391,2.0794415416798357,9.046561825965103,2.6602595372658615,3.4781584227982836,2.9652730660692828,4.171922696867475,11.576604241633412
2016,Lincoln,521,Fayetteville City,5,3.2188758248682006,7.257002707092073,1.0986122886681098,9.074875683166907,2.6461747973841225,3.8022081394209395,2.9652730660692828,4.171922696867475,11.576604241633412
2016,Loudon,530,Loudon County,5,3.502549875922443,8.430545384690566,2.1972245773362196,9.14358071928454,2.580216829592325,3.1654750481410856,3.131136910560194,3.912622825500114,12.312682380588432
2016,Loudon,531,Lenoir City,1,3.6375861597263857,7.700747794511798,1.0986122886681098,9.107576482165623,2.70805020110221,3.490428515390098,3.131136910560194,3.912622825500114,12.312682380588432
2016,McMinn,540,McMinn County,5,3.517497837358316,8.60813018640834,2.1972245773362196,9.043352648747412,2.5649493574615367,3.4719664525503626,2.797281334830153,4.506895616719751,11.686878772093667
2016,McMinn,541,Athens City,5,-Inf,7.330405211844402,1.6094379124341003,9.283804565520345,2.653241964607215,3.728100167267218,2.797281334830153,4.506895616719751,11.686878772093667
2016,McNairy,550,McNairy County,1,3.2771447329921766,8.327000740241713,2.0794415416798357,9.009997400584409,2.5572273113676265,3.756538102587751,2.6461747973841225,4.055950174234789,11.347461025242696
2016,Macon,560,Macon County,1,3.2347491740244907,8.19533366716287,2.0794415416798357,9.088963385809583,2.8154087194227095,3.735285826928092,2.3125354238472138,3.6995720836526793,11.390243574495026
2016,Madison,570,Jackson-Madison County,5,3.0155349008501706,9.41033811378308,3.295836866004329,9.179458394724557,2.667228206581955,3.8649313978942956,3.2733640101522705,4.755657019262028,11.73526869611367
2016,Marion,580,Marion County,2,3.339321977944068,8.290292591224315,2.302585092994046,9.084232783173567,2.631888840136646,3.58351893845611,2.533696813957432,3.789403291880235,11.863582336583399
2016,Marion,581,Richard City,5,3.039749158970765,5.616771097666572,0,9.05749217688063,2.2407096892759584,-Inf,2.533696813957432,3.789403291880235,11.863582336583399
2016,Marshall,590,Marshall County,5,3.543853682063679,8.563122123304638,2.302585092994046,9.067001038360575,2.517696472610991,3.3945083935113587,2.6100697927420065,3.725452434344777,11.707875281913656
2016,Maury,600,Maury County,5,3.407841924380824,9.371863806132854,3.044522437723423,9.09188335924827,2.7212954278522306,3.6109179126442243,3.086486636822455,4.371723741677985,12.072541252905651
2016,Meigs,610,Meigs County,2,3.517497837358316,7.418180822726788,1.3862943611198906,9.120098327450057,2.9856819377004897,3.6402142821326553,2.33214389523559,4.239886867512759,11.979799201207037
2016,Monroe,620,Monroe County,4,3.1654750481410856,8.573951525234847,2.4849066497880004,9.05406076091548,2.714694743820879,-1.6094379124341003,2.424802725718295,4.302577500800556,11.736069016284437
2016,Montgomery,630,Montgomery County,5,3.6712245188752153,10.349198489212819,3.6635616461296463,9.064909893765977,2.653241964607215,3.3463891451671604,3.3068867021909143,4.420044701861403,12.031719258385396
2016,Moore,640,Moore County,5,3.5610460826040513,6.740519359606223,0.6931471805599453,9.307956980836039,2.72785282839839,3.1135153092103742,3.0301337002713233,3.5542045507873348,11.842229212112828
2016,Morgan,650,Morgan County,5,2.9069010598473755,8.003697339094368,2.0794415416798357,9.094727479854004,2.7013612129514133,-2.3025850929940455,2.0412203288596382,3.5263605246161616,11.424094251263613
2016,Obion,660,Obion County,1,3.370738174177447,8.117610746466228,1.9459101490553132,9.117512109664988,2.667228206581955,3.563882963939251,2.797281334830153,4.328362110088189,11.289781913656018
2016,Obion,661,Union City,5,3.493472657771326,7.348587530927593,1.0986122886681098,9.170164002328663,2.4849066497880004,3.8022081394209395,2.797281334830153,4.328362110088189,11.289781913656018
2016,Overton,670,Overton County,5,3.756538102587751,8.017307507688582,2.1972245773362196,9.044769731919331,2.714694743820879,3.2108436531709366,2.5952547069568657,3.18179681662678,11.607780995982907
2016,Perry,680,Perry County,5,3.131136910560194,6.921658184151129,1.3862943611198906,9.186570083913747,2.89591193827178,3.6888794541139363,2.501435951739211,3.434954478460289,10.97078115794681
2016,Pickett,690,Pickett County,1,3.190476350346503,6.556778356158042,0.6931471805599453,9.074417550735717,2.624668592163159,3.5085558999826545,1.840549633397487,3.509154523167248,11.59910316121128
2016,Polk,700,Polk County,5,3.459466289786131,7.753623546559746,1.791759469228055,9.095288603012813,2.653241964607215,3.5610460826040513,2.388762789235098,,11.77528972943772
2016,Putnam,710,Putnam County,5,3.6054978451748854,9.254357257392957,2.995732273553991,9.077334555498032,2.833213344056216,3.591817741270805,3.2771447329921766,4.26633516017769,11.839708051043925
2016,Rhea,720,Rhea County,3,3.4210000089583352,8.33758794211651,1.9459101490553132,9.120853205474647,2.4932054526026954,3.7864597824528,2.5952547069568657,4.0469034876219645,11.734988432664194
2016,Rhea,721,Dayton City,1,-Inf,6.70808408385307,0,9.07165285220229,2.5952547069568657,3.7376696182833684,2.5952547069568657,4.0469034876219645,11.734988432664194
2016,Roane,730,Roane County,1,3.3357695763397,8.774776816043985,2.833213344056216,9.149570739646231,2.856470206220483,3.6216707044204863,2.9806186357439426,4.233816607508695,11.794337924408413
2016,Robertson,740,Robertson County,1,3.2347491740244907,9.291274989472182,3.044522437723423,9.078065332666364,2.740840023925201,1.0296194171811581,2.970414465569701,3.9429401080628677,12.01309450854769
2016,Rutherford,750,Rutherford County,1,3.6082115510464816,10.647042635639918,3.8501476017100584,9.047233034106032,2.379546134130174,3.2308043957334744,3.5055573969863985,4.366786085257597,12.113134649870904
2016,Scott,760,Scott County,1,2.917770732084279,7.936660155225426,1.9459101490553132,9.059738388072667,2.5952547069568657,1.62924053973028,2.151762203259462,4.017103481878653,11.437123751553946
2016,Scott,761,Oneida Special School District,5,3.6270040503958487,7.101675971619444,1.0986122886681098,9.097529952346319,2.2823823856765264,3.4404180948154366,2.151762203259462,4.017103481878653,11.437123751553946
2016,Sequatchie,770,Sequatchie County,5,3.4995332823830174,7.67693714581808,1.0986122886681098,8.983025633343157,2.8449093838194073,3.367295829986474,2.6946271807700692,4.008968211484625,11.80148215483267
2016,Sevier,780,Sevier County,5,3.529297384289471,9.549238235812235,3.367295829986474,9.230760455665747,2.6878474937846906,3.5234150143864045,2.8959119382717797,4.277776613300082,11.951180395901384
2016,Shelby,792,Shelby County (New),1,2.7788192719904172,11.556655227831554,5.3981627015177525,9.307013259236443,2.5257286443082556,4.079230924412053,3.4468078929142076,4.8077844460498085,12.095141084822892
2016,Shelby,793,Arlington City,1,3.728100167267218,8.507748732588238,1.3862943611198906,8.96459327445212,2.4069451083182885,1.791759469228055,3.4468078929142076,4.8077844460498085,12.095141084822892
2016,Shelby,794,Bartlett City,5,3.634951112088381,9.034676602846295,2.3978952727983707,9.112837790614945,2.6100697927420065,2.8622008809294686,3.4468078929142076,4.8077844460498085,12.095141084822892
2016,Shelby,795,Collierville City,5,3.937690752176724,8.97790377375038,2.0794415416798357,9.088432591242848,2.6026896854443837,1.9878743481543455,3.4468078929142076,4.8077844460498085,12.095141084822892
2016,Shelby,796,Germantown City,1,3.9415818076696905,8.642944396721798,1.6094379124341003,9.078498979068758,2.272125885509337,0.6931471805599453,3.4468078929142076,4.8077844460498085,12.095141084822892
2016,Shelby,798,Millington City,4,2.533696813957432,7.820037989458753,1.3862943611198906,9.237731778568095,2.8622008809294686,3.5467396869528134,3.4468078929142076,4.8077844460498085,12.095141084822892
2016,Smith,800,Smith County,1,3.2809112157876537,7.998671361015776,2.1972245773362196,9.021513702742705,2.70805020110221,3.5234150143864045,2.415913778301049,3.7121075802331434,11.512925464970229
2016,Stewart,810,Stewart County,1,3.4307561839036995,7.575584651557793,1.6094379124341003,9.133167708449616,2.5257286443082556,3.339321977944068,2.6741486494265287,3.7379076851812907,11.686878772093667
2016,Sullivan,820,Sullivan County,1,3.5115454388310208,9.187071745036828,3.1354942159291497,9.166681022635768,2.856470206220483,3.4781584227982836,3.152736022363656,4.4073288175361,11.790557201568507
2016,Sullivan,821,Bristol City,3,3.7328963395307104,8.267192185932146,2.0794415416798357,9.194312610898985,2.772588722239781,3.414442608412176,3.152736022363656,4.4073288175361,11.790557201568507
2016,Sullivan,822,Kingsport City,5,4.032469158504013,8.854379458771108,2.4849066497880004,9.280463271407655,2.9231615807191558,3.6838669122903918,3.152736022363656,4.4073288175361,11.790557201568507
2016,Sumner,830,Sumner County,1,3.5496173867804286,10.244805174153818,3.8918202981106265,9.065984895458886,2.72785282839839,3.0587070727153796,3.339321977944068,3.879706403951603,12.275971772909841
2016,Tipton,840,Tipton County,1,3.3032169733019514,9.28785681440401,2.6390573296152584,9.036284559599261,2.772588722239781,3.5751506887855933,2.772588722239781,4.44640889360315,11.845461393055635
2016,Trousdale,850,Trousdale County,2,3.720862499966987,7.104144092987527,1.0986122886681098,9.026946240179257,2.797281334830153,3.66612246699132,2.8959119382717797,4.3578620076745835,11.732060994886899
2016,Unicoi,860,Unicoi County,5,3.456316680883235,7.7284157798410416,1.9459101490553132,9.171911345356401,2.9338568698359038,3.696351468952637,2.6741486494265287,3.7064737625148876,11.688977408750588
2016,Union,870,Union County,5,3.2068032436339315,8.145259566516865,2.302585092994046,9.179891473716685,2.72785282839839,3.817712325956905,2.128231705849268,4.1418640781900775,11.719939634354555
2016,Van Buren,880,Van Buren County,3,2.8678989020441064,6.584791392385716,0.6931471805599453,9.199107519043055,2.8449093838194073,2.517696472610991,2.163323025660538,4.101320175958526,11.630263957387461
2016,Warren,890,Warren County,1,2.884800712846709,8.744806737401898,2.3978952727983707,9.094951966902045,2.785011242238338,3.8066624897703196,2.760009940032921,4.020339148911605,11.350406535472453
2016,Washington,900,Washington County,2,3.696351468952637,9.04381342108087,2.833213344056216,9.05365147359592,2.7013612129514133,3.3068867021909143,3.5351453541718945,4.152456225279317,11.964001084330445
2016,Washington,901,Johnson City,1,3.9908341858524357,8.949235314374855,2.3978952727983707,9.17815803126523,2.624668592163159,3.520460802488973,3.5351453541718945,4.152456225279317,11.964001084330445
2016,Wayne,910,Wayne County,2,3.299533727885655,7.692113339595466,2.0794415416798357,9.139703292376742,2.9391619220655967,3.3068867021909143,2.3608540011180215,3.5984075509498608,11.156250521031495
2016,Weakley,920,Weakley County,1,3.5322256440685598,8.333991247194975,2.3978952727983707,9.025443501907848,2.653241964607215,3.4307561839036995,3.131136910560194,3.7887247890836524,11.3114210887595
2016,White,930,White County,1,3.6270040503958487,8.236685322712457,2.1972245773362196,8.98165650139746,2.797281334830153,3.742420221041966,2.5572273113676265,4.148043294556035,11.59910316121128
2016,Williamson,940,Williamson County,1,3.8691155044168695,10.482065278352938,3.7376696182833684,9.09891707027238,2.302585092994046,1.4350845252893227,4.117409835153096,3.4075107437187473,12.873902018105829
2016,Williamson,941,Franklin Special School District,2,4.174387269895637,8.124446855715847,2.0794415416798357,9.545697701605219,2.4849066497880004,2.714694743820879,4.117409835153096,3.4075107437187473,12.873902018105829
2016,Wilson,950,Wilson County,1,3.632309102625542,9.735364715141987,3.044522437723423,8.969389202012009,2.714694743820879,2.72785282839839,3.4657359027997265,3.940804806853598,12.392552212472792
2016,Wilson,951,Lebanon Special School District,5,-Inf,8.159946655578548,1.791759469228055,9.107110917327311,2.631888840136646,3.55820113047182,3.4657359027997265,3.940804806853598,12.392552212472792
2016,Fentress,961,Alvin C. York Institute,5,3.487375077903208,,0,,2.3608540011180215,3.4339872044851463,2.451005098112319,3.663818023518565,11.407564949312402
2016,,963,Tenn School For Blind,5,3.0349529867072724,,0,,4.590056548178043,-Inf,,,
2016,,963,Tenn School For Blind,5,3.0349529867072724,,0,,4.590056548178043,-Inf,,,
2016,,964,Tenn Sch For Deaf,5,-Inf,,1.0986122886681098,,4.599152113662528,3.3843902633457743,,,
2016,,964,Tenn Sch For Deaf,5,-Inf,,1.0986122886681098,,4.599152113662528,3.3843902633457743,,,
2016,,970,Department of Children's Services Ed. Division,1,-Inf,,,,,,,,
2016,,970,Department of Children's Services Ed. Division,1,-Inf,,,,,,,,
2016,,985,Achievement School District,1,-0.10536051565782628,9.14984699154722,3.367295829986474,NaN,2.580216829592325,4.286341384539473,,,
2016,,985,Achievement School District,1,-0.10536051565782628,9.14984699154722,3.367295829986474,NaN,2.580216829592325,4.286341384539473,,,
2017,Anderson,10,Anderson County,1,3.572345637857985,8.739696537843024,2.833213344056216,9.229397623509639,2.934918526441483,3.583693626202209,3.1570004211501135,4.185859671057874,11.8490404949436
2017,Anderson,11,Clinton City,5,4.01096295328305,6.786716950605081,1.0986122886681098,9.197690701180836,2.8335278589196364,3.4727708997425997,3.1570004211501135,4.185859671057874,11.8490404949436
2017,Anderson,12,Oak Ridge City,3,3.824284091120139,8.37216741936598,1.9459101490553132,9.50177788392938,2.689928360991646,3.5486342208024464,3.1570004211501135,4.185859671057874,11.8490404949436
2017,Bedford,20,Bedford County,1,3.4719664525503626,9.03741453682259,2.6390573296152584,8.996206114819561,2.3707666054101213,3.512780400520594,2.4849066497880004,4.16418152181088,11.789799338705405
2017,Benton,30,Benton County,5,3.7232808808312687,7.642044402873258,2.0794415416798357,9.242613932526478,2.9805351125499677,3.710144421785105,2.580216829592325,3.6724959748634123,11.407564949312402
2017,Bledsoe,40,Bledsoe County,3,3.414442608412176,7.395107546562485,1.6094379124341003,9.261717662835931,3.1566033037499843,3.8967375814263243,2.4849066497880004,3.1826266921930797,11.472103470449973
2017,Blount,50,Blount County,5,3.7471483622379123,9.220884585851854,2.995732273553991,9.185719756793935,2.589161276474949,3.3636804537573477,3.202746442938317,3.964046033495298,12.100156419938624
2017,Blount,51,Alcoa City,5,3.903990833730882,7.538494999413465,1.3862943611198906,9.35848447696855,2.5623091676709953,3.3287069840216965,3.202746442938317,3.964046033495298,12.100156419938624
2017,Blount,52,Maryville City,5,4.155753190350744,8.526549286340263,1.9459101490553132,9.255141638680723,2.552729246126762,2.865964861903829,3.202746442938317,3.964046033495298,12.100156419938624
2017,Bradley,60,Bradley County,5,3.7773481021015445,9.164505835632383,2.833213344056216,9.058097870418226,2.4725772700121142,3.417102088093999,3.1354942159291497,4.528073135603124,11.957611286231675
2017,Bradley,61,Cleveland City,2,3.597312260588446,8.592671652592143,2.1972245773362196,9.176669828098904,2.6555992640830954,3.7717154596930866,3.1354942159291497,4.528073135603124,11.957611286231675
2017,Campbell,70,Campbell County,1,3.202746442938317,8.571870752706934,2.70805020110221,9.109580368825034,2.70466807647177,3.8046742158697597,2.5257286443082556,4.390614651860415,11.736069016284437
2017,Cannon,80,Cannon County,1,3.493472657771326,7.535830462798367,1.9459101490553132,9.108185822822511,2.7448480453227373,3.497034015808726,2.572612230207106,3.52459425980608,11.84939770159144
2017,Carroll,92,Hollow Rock-Bruceton,2,3.4436180975461075,6.444131256700441,0.6931471805599453,9.039326640064889,2.876620586283338,3.919841653545945,2.8903717578961645,3.8799129515099127,11.138959023921435
2017,Carroll,93,Huntingdon Special School District,1,3.7495040759303713,7.0925737159746784,1.0986122886681098,9.088545549854931,2.905260812867891,3.7377879684817428,2.8903717578961645,3.8799129515099127,11.138959023921435
2017,Carroll,94,McKenzie Special School District,3,3.7495040759303713,7.145196134997171,1.0986122886681098,9.035653595930167,2.8118898039193274,3.5849112115664963,2.8903717578961645,3.8799129515099127,11.138959023921435
2017,Carroll,95,South Carroll Special School District,2,3.7909846770510898,5.811140992976701,0,9.05107496755046,2.6136680956104406,3.5124230167723804,2.8903717578961645,3.8799129515099127,11.138959023921435
